VendorNumber,VendorName,Brand,PurchasePrice,ActualPrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,Description,TotalSalesQuantity,TotalSalesPrice,TotalSalesDollars,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalestoPurchaseRatio,UnitPurchasePrice,OrderSize,UnsoldInventoryValue
480,BACARDI USA INC,4243,14.49,19.99,1750.0,76389.0,1106876.6099999847,Bacardi Superior Rum,77041.0,342678.8500000272,1657809.589999952,141551.60999999454,89286.26999999999,550932.9799999672,33.23258493154109,1.0085352603123487,1.4977365814966266,14.4899999999998,large,-9447.48
8112,MOET HENNESSY USA INC,6654,27.2,39.99,750.0,40380.0,1098336.0000000028,Veuve Clicquot Brut Yellow,38506.0,349562.0600000173,1584665.4099999736,4316.360000000023,48347.26,486329.4099999708,30.689722065680662,0.9535908865775137,1.4427874621244952,27.20000000000007,large,50972.799999999996
3960,DIAGEO NORTH AMERICA INC,8512,14.72,19.99,750.0,72952.0,1073853.4400000074,Baileys Irish Cream,73122.0,340626.1300000259,1456174.779999943,57570.690000001705,257032.07000000007,382321.3399999356,26.25518208741059,1.0023302993749315,1.3560274854638756,14.720000000000102,large,-2502.4
7245,PROXIMO SPIRITS INC.,3802,13.43,18.99,1750.0,77066.0,1034996.3799999938,Three Olives Vodka,74722.0,331726.6300000263,1408627.7799999316,137288.5799999893,38994.78000000001,373631.39999993774,26.524494639737682,0.9695845119767472,1.3609977843593424,13.42999999999992,large,31479.92
11567,CAMPARI AMERICA,3826,15.74,19.99,1750.0,65382.0,1029112.6799999664,Skyy Vodka,64388.0,352821.780000026,1327401.1199999542,118298.36999999355,20964.809999999998,298288.43999998784,22.471612800808703,0.9847970389403812,1.2898501260328437,15.739999999999487,large,15645.56
8112,MOET HENNESSY USA INC,42188,34.01,52.99,750.0,29829.0,1014484.2900000048,Moet & Chandon Nectar Imp Rs,29498.0,132343.66999999995,1533634.5199999895,3314.2299999999946,48347.26,519150.22999998473,33.8509744811944,0.9889034161386571,1.5117380674273253,34.01000000000016,large,11257.31
17035,PERNOD RICARD USA,3423,21.25,26.99,1750.0,46163.0,980963.75,Beefeater,44762.0,367508.0100000253,1177834.3799999533,82244.15999999763,123780.21999999997,196870.62999995332,16.71462756928195,0.9696510192145225,1.2006910347094408,21.25,large,29771.25
8004,SAZERAC CO INC,5138,11.1,13.99,750.0,87954.0,976289.3999999905,Fireball Cinnamon Whisky,84289.0,257643.31000001292,1174428.3599999626,66360.9500000021,50293.62000000002,198138.95999997214,16.871098037855493,0.9583304909384451,1.2029510511944246,11.099999999999891,large,40681.5
17035,PERNOD RICARD USA,5734,15.82,21.99,1750.0,61639.0,975128.9800000095,Malibu Rum,60102.0,315290.18000002264,1293182.979999956,110429.449999994,123780.21999999997,318053.99999994645,24.59466331670691,0.9750644883920895,1.3261660831779847,15.820000000000155,large,24315.34
480,BACARDI USA INC,4227,14.17,17.99,1750.0,68294.0,967725.9800000013,Bacardi Superior Rum Trav,75147.0,177578.64999999624,1323223.5299999865,138074.0899999973,89286.26999999999,355497.54999998526,26.8660239135854,1.100345564764108,1.3673535250133357,14.170000000000018,large,-97107.01
4425,MARTIGNETTI COMPANIES,3505,13.76,18.99,750.0,69299.0,953554.2399999768,Tito's Handmade Vodka,70603.0,331321.59000003024,1355204.9699999555,55584.910000001386,144929.24,401650.7299999787,29.637637028440935,1.0188170103464695,1.4212143506382904,13.759999999999666,large,-17943.04
1128,BROWN-FORMAN CORP,1232,15.93,22.99,750.0,52932.0,843206.7599999951,Jack Daniels No 7 Black,53206.0,394500.8600000194,1255188.9399999506,41888.060000001,68601.68000000001,411982.17999995546,32.82232394431166,1.0051764528073754,1.4885897499208354,15.929999999999907,large,-4364.82
12546,JIM BEAM BRANDS COMPANY,1385,20.45,26.99,750.0,41048.0,839431.6000000037,Makers Mark,37615.0,396827.6500000126,1034144.8499999731,29615.59999999988,123880.96999999999,194713.24999996938,18.828431046189948,0.9163662054180471,1.2319584466440965,20.45000000000009,large,70204.84999999999
8004,SAZERAC CO INC,5103,17.14,23.99,1750.0,44198.0,757553.7200000103,Fireball Cinnamon Whisky,43533.0,364814.6400000213,1093841.6699999652,79984.57999999786,50293.62000000002,336287.9499999549,30.74375014438475,0.984954070319924,1.44391300725175,17.140000000000235,large,11398.1
17035,PERNOD RICARD USA,8000,53.96,67.99,1750.0,13759.0,742435.6400000077,The Glenlivet 12 Yr Single,13210.0,453044.27999999997,910688.8999999827,24275.310000000565,123780.21999999997,168253.25999997498,18.475382756941276,0.960098844392761,1.226623360915127,53.96000000000056,large,29624.04
3960,DIAGEO NORTH AMERICA INC,2432,17.59,22.99,750.0,41893.0,736897.8699999982,Crown Royal,41506.0,361149.79000002216,967005.9399999736,32678.120000000203,257032.07000000007,230108.06999997539,23.79593138796869,0.990762179839114,1.312265891065713,17.589999999999957,large,6807.33
17035,PERNOD RICARD USA,5365,14.84,18.99,750.0,48583.0,720971.7199999975,Kahlua,48615.0,323296.76000002783,932815.8499999837,38272.73000000052,123780.21999999997,211844.12999998615,22.71017693363485,1.0006586666117778,1.2938314002107973,14.839999999999948,large,-474.88
3960,DIAGEO NORTH AMERICA INC,3876,13.95,19.99,1750.0,50962.0,710919.9000000035,Smirnoff 80 Proof,64266.0,298050.9600000226,1210481.3399999777,118078.44999999617,257032.07000000007,499561.4399999742,41.26965228559272,1.2610572583493584,1.7026972236956255,13.950000000000069,large,-185590.8
1392,CONSTELLATION BRANDS INC,3913,14.28,17.99,1750.0,48481.0,692308.6800000105,Svedka Vodka,47805.0,271014.4300000153,875307.9499999877,87832.82999999743,79528.99,182999.2699999772,20.906844271205323,0.9860563932262123,1.2643319017753387,14.280000000000218,large,9653.279999999999
8004,SAZERAC CO INC,3522,9.62,12.99,1750.0,71899.0,691668.3799999709,Platinum 7X Distilled Vodka,70351.0,232302.78000000678,914148.4899999888,129253.3699999928,50293.62000000002,222480.1100000179,24.337414811024917,0.9784697979109584,1.3216571935817383,9.619999999999596,large,14891.759999999998
1392,CONSTELLATION BRANDS INC,2114,9.41,12.99,1750.0,73227.0,689066.0700000038,Black Velvet Canadian Whisky,72043.0,229797.4300000072,948838.5699999792,132364.70999999228,79528.99,259772.49999997544,27.37794480677373,0.9838311005503435,1.3769921511299692,9.410000000000052,large,11141.44
4425,MARTIGNETTI COMPANIES,11219,8.44,12.99,750.0,80030.0,675453.2000000181,Josh Cellars Cab Svgn Sonoma,78392.0,199092.26999999763,1095045.0399999882,8799.819999999887,144929.24,419591.83999997005,38.31731341388247,0.9795326752467824,1.621200462148908,8.440000000000227,large,13824.72
9552,M S WALKER INC,3893,7.93,9.99,1750.0,81447.0,645874.709999989,Zhenka 80 Proof,81723.0,171058.76999999414,816412.7699999947,150149.62999999113,55551.819999999985,170538.06000000564,20.88870559925303,1.0033887067663634,1.2640420152075758,7.929999999999866,large,-2188.68
1128,BROWN-FORMAN CORP,811,19.84,29.99,1000.0,32554.0,645871.359999999,Jack Daniels No 7 Black,32064.0,253234.70000000676,937915.3599999875,33667.2000000001,68601.68000000001,292043.9999999885,31.13756448129737,0.9849480862566812,1.452170537489058,19.83999999999997,large,9721.6
3960,DIAGEO NORTH AMERICA INC,2443,13.48,16.99,1750.0,47654.0,642375.9200000195,Seagrams VO,47446.0,273169.26000001386,902489.5399999772,87173.569999997,257032.07000000007,260113.61999995774,28.82178778492705,0.9956352037604398,1.4049243004002234,13.480000000000409,large,2803.84
660,SAZERAC NORTH AMERICA INC.,2127,7.19,10.49,1750.0,86887.0,624717.5300000095,Canadian Ltd,86195.0,183132.55999999665,899110.5499999832,158367.20999999018,17932.329999999994,274393.0199999737,30.518273865208105,0.9920356324881743,1.4392273416754762,7.190000000000109,large,4975.4800000000005
1392,CONSTELLATION BRANDS INC,6682,6.03,8.99,1500.0,101547.0,612328.4100000054,R M Woodbridge Chard Cal,101339.0,161300.34999999386,1016328.609999981,22776.050000000032,79528.99,404000.1999999756,39.75094236498795,0.9979516873959842,1.6597769977714607,6.030000000000053,large,1254.24
3960,DIAGEO NORTH AMERICA INC,3798,19.83,28.99,750.0,30830.0,611358.9000000008,Ciroc Apple Vodka,29647.0,157601.67999999793,748067.5299999898,23348.14999999996,257032.07000000007,136708.62999998895,18.2749049407332,0.9616282841388258,1.2236143613841048,19.830000000000027,large,23458.89
3960,DIAGEO NORTH AMERICA INC,4262,11.19,13.99,750.0,54552.0,610436.8800000268,Capt Morgan Spiced Rum,55710.0,241540.9300000098,862422.8999999951,43861.64000000077,257032.07000000007,251986.01999996835,29.2183823040842,1.0212274527056753,1.4127961927856607,11.190000000000492,large,-12958.019999999999
1128,BROWN-FORMAN CORP,2015,18.1,22.99,750.0,33715.0,610241.4999999967,Jack Daniels Tennessee Honey,32969.0,303753.15000001783,771010.3099999893,25959.909999999956,68601.68000000001,160768.8099999926,20.851706898704744,0.9778733501408868,1.2634511254970262,18.099999999999902,large,13502.6
12546,JIM BEAM BRANDS COMPANY,1737,34.3,51.99,1750.0,17537.0,601519.0999999947,Makers Mark,16089.0,432234.78000000434,823521.1099999843,29564.92000000085,123880.96999999999,222002.00999998953,26.95765868102565,0.9174317158008781,1.3690689289832882,34.2999999999997,large,49666.399999999994
4425,MARTIGNETTI COMPANIES,38370,6.59,9.95,750.0,91140.0,600612.5999999961,Oyster Bay Svgn Bl Marlboro,90267.0,124833.9799999976,890334.4099999935,10138.87999999992,144929.24,289721.8099999974,32.54078543364392,0.9904213298222515,1.4823771762363946,6.589999999999957,large,5753.07
6785,PALM BAY INTERNATIONAL INC,6937,6.75,9.99,1500.0,88752.0,599076.0,Cavit Pinot Grigio,87974.0,164272.28999999553,945345.0199999856,19771.269999999953,13605.409999999998,346269.0199999856,36.62885112569704,0.9912340003605552,1.578005161281683,6.75,large,5251.5
8112,MOET HENNESSY USA INC,4689,33.33,45.99,750.0,17838.0,594540.5400000018,Hennessy Privilege VSOP,18005.0,177136.36999999828,858571.9499999946,14178.849999999948,48347.26,264031.4099999928,30.752391805951092,1.009362036102702,1.444093198421746,33.3300000000001,large,-5566.11
4425,MARTIGNETTI COMPANIES,3040,16.54,23.99,1000.0,35922.0,594149.8799999933,Tito's Handmade Vodka,34901.0,253126.18000000677,842326.9899999921,36646.04999999983,144929.24,248177.10999999882,29.463274114011373,0.9715773063860587,1.4177011867779923,16.53999999999981,large,16887.34
17035,PERNOD RICARD USA,3625,12.59,16.99,750.0,45969.0,578749.7099999987,Absolut 80 Proof,44406.0,270297.42000001407,785296.9399999913,34961.1300000006,123780.21999999997,206547.22999999265,26.301799928062238,0.9659988252953077,1.3568852414630033,12.589999999999971,large,19678.17
8112,MOET HENNESSY USA INC,7865,23.97,34.99,750.0,24088.0,577389.3600000012,Moet & Chandon Imperial,23290.0,249582.16000000527,834892.0999999958,2606.530000000054,48347.26,257502.73999999464,30.84263703058107,0.9668714712720027,1.4459776328403318,23.97000000000005,large,19128.059999999998
12546,JIM BEAM BRANDS COMPANY,1346,22.55,29.99,750.0,25540.0,575926.9999999952,Knob Creek Bourbon,22144.0,350154.7100000183,684455.5599999947,17438.069999999603,123880.96999999999,108528.55999999947,15.856187945934769,0.8670321064996085,1.1884415212344626,22.549999999999812,large,76579.8
7239,REMY COINTREAU USA INC,5242,22.05,29.99,750.0,25361.0,559210.0499999939,Cointreau Liqueur,24770.0,351898.2700000191,763368.2999999884,19504.74999999949,16978.669999999995,204158.24999999453,26.744397167133826,0.9766965025038444,1.3650832992003572,22.04999999999976,large,13031.550000000001
7239,REMY COINTREAU USA INC,4722,27.77,34.99,750.0,19910.0,552900.6999999961,Remy Martin VSOP Cognac,18637.0,204514.67000000027,665392.6299999964,14677.689999999911,16978.669999999995,112491.93000000028,16.906097983081192,0.9360622802611753,1.2034577456675333,27.769999999999804,large,35351.21
4425,MARTIGNETTI COMPANIES,6967,11.89,19.99,750.0,46257.0,549995.7299999988,Santa Margherita Pnt Grigio,46511.0,185950.73999999673,923055.2499999964,5216.399999999921,144929.24,373059.5199999976,40.41573026099998,1.0054910608124177,1.6782953024017084,11.889999999999974,large,-3020.06
8664,"STOLI GROUP,(USA) LLC",3630,19.83,24.99,1750.0,27479.0,544908.5699999994,Stolichnaya Razberi,27622.0,298569.61000001593,700960.7799999958,50751.810000000696,18544.489999999998,156052.20999999647,22.262616461936343,1.0052039739437388,1.2863823742026972,19.829999999999977,large,-2835.6899999999996
1128,BROWN-FORMAN CORP,2760,28.02,38.99,1750.0,19219.0,538516.3799999909,Jack Daniels Tennessee Honey,18250.0,345701.200000017,701171.4999999957,33536.43000000095,68601.68000000001,162655.12000000477,23.197622835498272,0.9495811436599199,1.3020430316344462,28.019999999999527,large,27151.38
3960,DIAGEO NORTH AMERICA INC,8178,18.51,25.99,750.0,28421.0,526072.7099999951,Bulleit Bourbon,27204.0,301943.5600000161,724379.9599999969,21421.63999999947,257032.07000000007,198307.25000000186,27.376136965468056,0.9571795503325006,1.3769578733707812,18.509999999999827,large,22526.670000000002
3089,SIDNEY FRANK IMPORTING CO,5445,11.76,15.99,750.0,44330.0,521320.7999999928,Jagermeister Liqueur,41133.0,253884.34000001126,661672.6700000025,32383.340000000364,8549.550000000001,140351.87000000966,21.21167706685076,0.9278817956237311,1.2692236143273232,11.759999999999838,large,37596.72
3252,E & J GALLO WINERY,14006,5.44,9.99,750.0,94779.0,515597.76000000985,Apothic Winemakers Red Blend,91600.0,143899.92999999403,812899.3799999973,10283.259999999844,61966.909999999996,297301.6199999875,36.57299135841246,0.9664588147163401,1.5766154220685167,5.440000000000104,large,17293.760000000002
3664,WILLIAM GRANT & SONS INC,3238,22.83,29.99,750.0,22352.0,510296.16,Hendrick's Gin,20847.0,294114.6400000123,632474.5299999944,16416.799999999734,30234.42000000001,122178.36999999447,19.31751623262925,0.9326682176091625,1.2394263950565383,22.83,large,34359.149999999994
12546,JIM BEAM BRANDS COMPANY,3980,31.99,39.99,1750.0,15805.0,505601.95000000834,Hornitos Reposado Tequila,15381.0,323365.6200000147,565522.1899999963,28264.51000000084,123880.96999999999,59920.239999988,10.595559477513762,0.9731730465042708,1.1185126758312285,31.990000000000528,large,13563.76
7245,PROXIMO SPIRITS INC.,3776,18.56,25.99,1750.0,26795.0,497315.199999981,Jose Cuervo Especial Silver,25596.0,295186.91000001447,684036.0399999925,47031.43000000085,38994.78000000001,186720.8400000115,27.296930144209004,0.9552528456801642,1.3754577378693003,18.55999999999929,large,22253.44
3960,DIAGEO NORTH AMERICA INC,3746,8.52,12.99,1750.0,58309.0,496792.67999998684,Gordons Vodka 80 Proof,57845.0,188936.73999999568,724360.5499999975,106278.6799999941,257032.07000000007,227567.87000001065,31.416380972156947,0.9920423948275566,1.4580741205768504,8.519999999999774,large,3953.2799999999997
17035,PERNOD RICARD USA,3728,18.93,24.99,1750.0,25959.0,491403.86999999895,Absolut Citron,26222.0,288436.2300000139,658689.7799999965,48180.15000000085,123780.21999999997,167285.9099999976,25.39676720048677,1.0101313609923341,1.3404244862784616,18.92999999999996,large,-4978.59
3924,HEAVEN HILL DISTILLERIES,3243,8.26,10.49,1750.0,57575.0,475569.4999999942,Burnetts Vodka,57067.0,182200.22999999434,648535.3300000032,104847.71999999436,14069.869999999995,172965.83000000904,26.670224735483288,0.9911767260095528,1.3637025292833354,8.259999999999899,large,4196.08
3089,SIDNEY FRANK IMPORTING CO,5440,25.92,34.99,1750.0,18298.0,474284.1599999999,Jagermeister Liqueur,18082.0,318571.82000001566,621256.1799999969,33226.63000000098,8549.550000000001,146972.019999997,23.657232673322902,0.9881954311946661,1.3098817805764313,25.919999999999995,large,5598.72
480,BACARDI USA INC,4245,7.93,11.99,750.0,58816.0,466410.87999998714,Bacardi Superior Rum,58320.0,167950.56999999552,643474.7999999989,45919.42000000161,89286.26999999999,177063.92000001174,27.516838266240118,0.9915669205658324,1.3796307667608796,7.929999999999781,large,3933.2799999999997
9165,ULTRA BEVERAGE COMPANY LLP,36378,6.83,9.97,1500.0,68084.0,465013.72000000003,MezzaCorona Pnt Grigio,67195.0,155747.36999999426,695816.4100000057,15097.469999999747,68054.70000000003,230802.6900000057,33.17005558980763,0.9869426003172551,1.4963352264101062,6.83,large,6071.87
3664,WILLIAM GRANT & SONS INC,4198,17.51,24.99,1750.0,25998.0,455224.9799999919,Sailor Jerry Spiced Navy Rum,23008.0,288223.9800000138,575754.9200000012,42276.160000001284,30234.42000000001,120529.94000000932,20.934244035640905,0.8849911531656282,1.2647700484275082,17.50999999999969,large,52354.9
10000,MAJESTIC FINE WINES,24325,10.88,15.99,750.0,41274.0,449061.11999999353,La Crema Chard Sonoma Cst,39387.0,155090.7299999971,658288.1300000009,4415.599999999973,17587.59,209227.0100000074,31.78350033442151,0.9542811455153365,1.4659210087036936,10.879999999999843,large,20530.56
17035,PERNOD RICARD USA,5735,9.29,11.99,750.0,48121.0,447044.0899999993,Malibu Rum,46557.0,181685.18999999663,598769.4299999998,36656.77000000108,123780.21999999997,151725.3400000005,25.33952676909383,0.9674985972860082,1.3393968143052752,9.289999999999987,large,14529.56
8112,MOET HENNESSY USA INC,5342,19.85,28.99,750.0,22234.0,441344.90000000334,Grand Marnier,22623.0,335050.7800000194,687309.7699999958,17815.44999999961,48347.26,245964.8699999925,35.786610453681455,1.0174957272645497,1.557307606817232,19.85000000000015,large,-7721.650000000001
2555,DISARONNO INTERNATIONAL LLC,5311,23.7,31.99,1750.0,18409.0,436293.30000000645,Amaretto DiSaronno,18376.0,306347.9400000123,667168.2399999964,33767.500000000844,5861.030000000001,230874.93999998993,34.605205427643135,0.9982073985550546,1.5291737003524613,23.70000000000035,large,782.1
1392,CONSTELLATION BRANDS INC,19748,9.2,13.99,1500.0,47153.0,433807.600000004,Clos du Bois Chard,46069.0,166739.15999999695,701955.5899999974,10347.029999999571,79528.99,268147.9899999934,38.200135994357474,0.977011006722796,1.6181265381242536,9.200000000000085,large,9972.8
8112,MOET HENNESSY USA INC,3668,34.12,42.99,1750.0,12713.0,433767.55999999325,Belvedere Polish Vodka,12218.0,282790.9500000072,536414.8200000004,22452.640000000523,48347.26,102647.26000000717,19.135798671633847,0.9610634783292693,1.2366411632995533,34.11999999999947,large,16889.399999999998
2561,EDRINGTON AMERICAS,2520,42.21,62.99,750.0,10227.0,431681.6700000005,The Macallan 12 Yr Old,9713.0,344176.9800000113,572039.8699999992,7651.82999999994,9654.500000000002,140358.19999999867,24.536436594882606,0.949740881979075,1.3251428303638617,42.21000000000005,large,21695.94
3960,DIAGEO NORTH AMERICA INC,8202,13.33,17.99,750.0,32375.0,431558.75000000186,Sambuca Romana,31816.0,219853.86000000493,606781.8400000007,25052.699999999757,257032.07000000007,175223.0899999988,28.877444651276747,0.9827335907335907,1.4060237221467484,13.330000000000057,large,7451.47
3960,DIAGEO NORTH AMERICA INC,3276,9.62,14.99,1750.0,44631.0,429350.21999997704,Gordons London Dry,44434.0,185732.1899999946,643753.6599999989,81641.20999999809,257032.07000000007,214403.44000002183,33.30519938325821,0.9955860276489436,1.4993672531483349,9.619999999999486,large,1895.1399999999999
3960,DIAGEO NORTH AMERICA INC,497,14.7,19.99,1000.0,29200.0,429240.0000000057,Capt Morgan Spiced Rum,29238.0,145247.3399999987,584467.6200000022,30699.90000000009,257032.07000000007,155227.6199999965,26.55880577267838,1.0013013698630138,1.3616336315347928,14.700000000000195,large,-558.6
3960,DIAGEO NORTH AMERICA INC,1883,13.23,17.99,1750.0,32253.0,426707.1900000127,Seagrams 7 Crown,32430.0,227105.76000000423,583415.7000000012,59584.77999999983,257032.07000000007,156708.50999998854,26.86052329410885,1.0054878615942704,1.3672506901043404,13.230000000000393,large,-2341.71
3960,DIAGEO NORTH AMERICA INC,2767,139.7,189.99,750.0,2963.0,413931.1000000022,Johnnie Walker Blue Label,2761.0,399868.02000000235,548648.3899999994,2176.6099999999988,257032.07000000007,134717.28999999724,24.554394482046575,0.9318258521768478,1.3254582465535847,139.70000000000073,large,28219.399999999998
17035,PERNOD RICARD USA,482,14.28,21.99,1000.0,28888.0,412520.6399999918,Absolut 80 Proof,27866.0,198436.05999999924,599601.3400000021,29259.30000000016,123780.21999999997,187080.70000001026,31.200847549808614,0.9646219883688729,1.4535062778919716,14.279999999999717,large,14594.16
3960,DIAGEO NORTH AMERICA INC,8778,37.29,49.99,1750.0,10966.0,408922.1399999975,Bulleit Bourbon,10796.0,304106.5700000088,525233.0399999992,19841.330000000475,257032.07000000007,116310.90000000171,22.144627459080237,0.9844975378442459,1.2844328751678802,37.28999999999977,large,6339.3
1128,BROWN-FORMAN CORP,1220,21.89,29.99,750.0,18645.0,408139.0500000114,Woodford Reserve Bourbon,18408.0,293510.1500000116,589481.9199999999,14496.359999999826,68601.68000000001,181342.86999998853,30.76309278493029,0.987288817377313,1.444316391680687,21.89000000000061,large,5187.93
3960,DIAGEO NORTH AMERICA INC,2418,16.53,22.99,750.0,24558.0,405943.7399999935,Crown Royal Regal Apple,24284.0,263621.2300000092,570271.1600000011,19122.69999999952,257032.07000000007,164327.4200000076,28.815663762482274,0.9888427396367783,1.4048034340916558,16.529999999999735,large,4529.22
1392,CONSTELLATION BRANDS INC,8504,5.84,8.99,1500.0,69263.0,404495.9199999966,R M Woodbridge Cab Svgn Cal,68667.0,148661.01999999653,686725.3300000045,15427.259999999693,79528.99,282229.4100000079,41.097859314437414,0.9913951171621211,1.6977311662377466,5.839999999999951,large,3480.64
660,SAZERAC NORTH AMERICA INC.,3684,7.68,9.99,1750.0,52351.0,402055.67999999085,Fleischmanns Royal Vodka,51954.0,156288.15999999526,527560.9600000065,95452.86999999506,17932.329999999994,125505.28000001563,23.78972090732682,0.9924165727493267,1.3121589527102775,7.679999999999826,large,3048.96
3252,E & J GALLO WINERY,14622,8.66,12.99,750.0,46387.0,401711.42000000115,La Marca Prosecco,45608.0,124562.1600000042,558344.6900000036,5114.599999999958,61966.909999999996,156633.2700000024,28.053149390567572,0.983206501821631,1.3899149045849928,8.660000000000025,large,6746.14
8004,SAZERAC CO INC,3246,6.71,8.79,1750.0,59841.0,401533.110000004,Bentley's Vodka,59245.0,136913.04000001107,520763.5499999926,108849.57999999402,50293.62000000002,119230.4399999886,22.8953120854926,0.9900402733911532,1.2969380034438192,6.710000000000067,large,3999.16
17035,PERNOD RICARD USA,8339,30.21,42.99,750.0,13250.0,400282.49999999977,The Glenlivet 12 Yr Single,12463.0,335249.38000001374,544906.3699999994,9818.559999999941,123780.21999999997,144623.86999999965,26.54104961188099,0.9406037735849057,1.3613045036942653,30.209999999999983,large,23775.27
2555,DISARONNO INTERNATIONAL LLC,5312,14.7,21.99,750.0,27186.0,399634.20000000164,Amaretto DiSaronno,26178.0,228705.95000000508,571763.2200000047,20614.86999999963,5861.030000000001,172129.0200000031,30.10494798878488,0.9629220922533657,1.4307164401845547,14.70000000000006,large,14817.599999999999
3960,DIAGEO NORTH AMERICA INC,1869,40.14,54.99,750.0,9892.0,397064.8799999979,Oban 14-Yr Single Malt,9219.0,302801.33000000706,549291.8099999991,7262.519999999944,257032.07000000007,152226.93000000122,27.713307795359533,0.9319652244237768,1.383380494391753,40.13999999999979,large,27014.22
8112,MOET HENNESSY USA INC,8622,87.09,145.99,750.0,4544.0,395736.9599999989,Dom Perignon,4127.0,312139.21000000334,589317.7300000003,459.1500000000012,48347.26,193580.77000000142,32.84828542321326,0.9082306338028169,1.4891652525960728,87.08999999999976,large,36316.53
3960,DIAGEO NORTH AMERICA INC,1868,49.62,66.99,750.0,7821.0,388078.02000000176,Lagavulin Single Malt 16-Yr,7644.0,334191.7300000071,550740.5599999996,6022.609999999932,257032.07000000007,162662.53999999783,29.53523887908273,0.9773686229382432,1.4191490669839975,49.620000000000225,large,8782.74
480,BACARDI USA INC,508,9.77,12.99,1000.0,38957.0,380609.8899999946,Bacardi Superior Rum,38335.0,123060.88000000114,522309.15000000247,40251.74999999962,89286.26999999999,141699.26000000787,27.129384962910798,0.984033678157969,1.372295265370035,9.769999999999861,large,6076.94
3924,HEAVEN HILL DISTILLERIES,1180,13.07,16.99,1750.0,29070.0,379944.90000000445,Evan Williams Black Label B,28291.0,233334.65000000678,543425.0900000037,51982.14000000016,14069.869999999995,163480.18999999925,30.08329814142334,0.973202614379085,1.4302734159610968,13.070000000000153,large,10181.53
8112,MOET HENNESSY USA INC,4673,46.66,69.99,1750.0,8132.0,379439.1200000025,Hennessy VS Cognac,8118.0,225142.9800000011,549271.8199999991,14917.30000000018,48347.26,169832.69999999664,30.919609165457807,0.9982784062961141,1.4475887989619929,46.66000000000031,large,653.24
1128,BROWN-FORMAN CORP,2143,10.07,12.99,1750.0,37653.0,379165.7100000053,Canadian Mist,37763.0,180374.15999999753,518089.3700000042,69382.9399999988,68601.68000000001,138923.65999999887,26.814613084996854,1.0029214139643587,1.366392994767372,10.07000000000014,large,-1107.7
4425,MARTIGNETTI COMPANIES,11214,50.33,74.99,750.0,7505.0,377726.65000000165,Caymus Cab Svgn Napa Vly,7612.0,222174.11000000214,534970.9200000003,849.1700000000134,144929.24,157244.26999999862,29.393049999801583,1.014257161892072,1.4162911724655858,50.33000000000022,large,-5385.3099999999995
17035,PERNOD RICARD USA,2646,43.3,58.99,1750.0,8702.0,376796.5999999969,Chivas Regal,8233.0,267131.5300000042,462119.67000000237,15131.22000000029,123780.21999999997,85323.07000000548,18.463414465782215,0.9461043438290049,1.2264433118558027,43.29999999999964,large,20307.699999999997
7245,PROXIMO SPIRITS INC.,8691,11.9,14.99,750.0,31495.0,374790.4999999976,Jose Cuervo Especial,31383.0,216863.3600000033,494108.1699999998,24709.80999999994,38994.78000000001,119317.6700000022,24.148086845032786,0.9964438799809494,1.3183583095089202,11.899999999999924,large,1332.8
3960,DIAGEO NORTH AMERICA INC,4330,20.79,25.99,1750.0,17755.0,369126.44999999524,Capt Morgan Spiced Rum 100,17633.0,267976.3300000088,482985.6700000033,32401.760000001024,257032.07000000007,113859.22000000806,23.574036886023407,0.9931286961419319,1.3084558692556698,20.789999999999733,large,2536.38
1485,CASTLE BRANDS CORP.,4225,18.37,24.99,1750.0,20089.0,369034.92999999056,Goslings Black Seal Bermuda,20179.0,230329.0800000042,522535.2100000005,37080.62000000097,8497.589999999998,153500.28000000992,29.376064437841382,1.0044800637164617,1.4159505443021718,18.36999999999953,large,-1653.3000000000002
1392,CONSTELLATION BRANDS INC,6479,5.95,8.99,750.0,61869.0,368120.55000000226,Clos du Bois Chard,61253.0,110538.35000000347,567452.4700000037,6872.189999999882,79528.99,199331.92000000144,35.12750944585722,0.9900434789636167,1.5414854454607334,5.950000000000037,large,3665.2000000000003
4425,MARTIGNETTI COMPANIES,3485,15.03,19.99,1750.0,24202.0,363756.0599999934,Luksusowa Potato Vodka,23843.0,237850.84000000582,485688.57000000286,43809.65000000128,144929.24,121932.51000000944,25.10508122519925,0.9851665151640361,1.3352040650539585,15.029999999999728,large,5395.7699999999995
17035,PERNOD RICARD USA,800,24.02,31.99,1000.0,15142.0,363710.83999999886,Jameson Irish Whiskey,14506.0,124940.36000000018,468587.9400000019,15231.300000000072,123780.21999999997,104877.10000000306,22.381519251221583,0.9579976225069343,1.2883529674287502,24.019999999999925,large,15276.72
12546,JIM BEAM BRANDS COMPANY,1345,28.45,37.99,750.0,12761.0,363050.4500000035,Basil Hayden Bourbon,12902.0,272052.08000000706,494732.9800000022,10162.799999999976,123880.96999999999,131682.5299999987,26.61688937737648,1.0110492908079305,1.3627113807461124,28.450000000000273,large,-4011.45
3664,WILLIAM GRANT & SONS INC,1956,39.99,53.99,750.0,9013.0,360429.8700000025,Balvenie 12 Yr Doublewood S,7922.0,290627.8500000065,456461.7800000026,6241.4899999999325,30234.42000000001,96031.91000000009,21.03832439158423,0.8789526239875735,1.266437157386538,39.99000000000028,large,43629.090000000004
